name,nickname,url,dob,weight,reach,height,stance
Max Rohskopf,Rated R,http://ufcstats.com/fighter-details/59a27d2e6d0802ac,"Sep 27, 1994",155 lbs.,"71""","6' 1""",Orthodox
Alexandr Romanov,King Kong,http://ufcstats.com/fighter-details/c0badf3243907e59,"Dec 11, 1990",262 lbs.,"75""","6' 2""",Southpaw
Shane Roller,--,http://ufcstats.com/fighter-details/75e0d3cc2262b732,"Jul 14, 1979",155 lbs.,"72""","5' 10""",Orthodox
Fabio Silva,--,http://ufcstats.com/fighter-details/2ba479b409011527,"Mar 31, 1982",205 lbs.,--,"5' 11""",Orthodox
Antonio Silva,Bigfoot,http://ufcstats.com/fighter-details/8349d55cdecd393a,"Sep 14, 1979",264 lbs.,"82""","6' 4""",Orthodox
Erick Silva,--,http://ufcstats.com/fighter-details/5866fc86183a9fb8,"Jun 21, 1984",170 lbs.,"74""","6' 0""",Orthodox
Leandro Silva,Buscape,http://ufcstats.com/fighter-details/159da492e000afbf,"Nov 11, 1985",155 lbs.,"72""","5' 9""",Orthodox
Edson Silva,Paredao,http://ufcstats.com/fighter-details/a1153013cb5f628f,--,205 lbs.,--,--,Orthodox
Jay Silva,--,http://ufcstats.com/fighter-details/53bb0d40905b87c0,--,185 lbs.,--,"6' 2""",Southpaw
Sidney Silva,--,http://ufcstats.com/fighter-details/a6c32678efd4f434,"Feb 27, 1972",170 lbs.,--,"6' 3""",Southpaw
Paulo Cesar Silva,Giant,http://ufcstats.com/fighter-details/55b8dc4e54fe2c59,"Jul 21, 1963",385 lbs.,--,"7' 5""",Orthodox
Jean Silva,White Bear,http://ufcstats.com/fighter-details/9211aae062b799d6,"Oct 08, 1977",160 lbs.,--,"5' 6""",Orthodox
Wanderlei Silva,The Axe Murderer,http://ufcstats.com/fighter-details/a1f6999fe57236e0,"Jul 03, 1976",205 lbs.,"74""","5' 11""",Orthodox
Assuerio Silva,--,http://ufcstats.com/fighter-details/e091482fa6648261,"Jun 18, 1974",241 lbs.,--,"5' 10""",Orthodox
Erick Wanderlei,--,http://ufcstats.com/fighter-details/d57e6a8971b6d2bd,--,205 lbs.,--,"6' 1""",Orthodox
Patrick Walsh,The Beast of the East,http://ufcstats.com/fighter-details/b4c96c3d9139bf0e,"Nov 28, 1988",185 lbs.,--,"5' 11""",
Thiago Silva,--,http://ufcstats.com/fighter-details/2924886ee9c4c527,"Nov 12, 1982",205 lbs.,"74""","6' 2""",Orthodox
Jim Wallhead,Judo,http://ufcstats.com/fighter-details/0c670b443c3d269f,"Mar 14, 1984",170 lbs.,--,"5' 10""",Orthodox
Richard Walsh,Filthy Rich,http://ufcstats.com/fighter-details/303a05a7aa3ff761,"Dec 01, 1988",170 lbs.,"73""","6' 0""",Orthodox
Dimitiri Wanderley,--,http://ufcstats.com/fighter-details/a1d6b308781aa2f5,--,205 lbs.,--,--,Orthodox
Anderson Silva,The Spider,http://ufcstats.com/fighter-details/1f454354805b6f75,"Apr 14, 1975",185 lbs.,"77""","6' 2""",Southpaw
Cory Walmsley,Hardcore,http://ufcstats.com/fighter-details/83c6c3e0f8bde8ee,--,205 lbs.,--,"6' 0""",Orthodox
Jeremy Wallace,--,http://ufcstats.com/fighter-details/b87c3f460709f74c,--,--,--,"5' 9""",
Randall Wallace,Braveheart,http://ufcstats.com/fighter-details/95cf6be9071e68b0,"Mar 01, 1989",185 lbs.,"73""","5' 11""",Orthodox
James Wallace,Jesse,http://ufcstats.com/fighter-details/4078de7181a19142,"Nov 17, 1992",155 lbs.,"69""","5' 10""",Orthodox
Crafton Wallace,Blaze,http://ufcstats.com/fighter-details/bf41b5131545da12,"Nov 10, 1975",185 lbs.,--,"6' 0""",Orthodox
Gavin Tucker,Guv'nor,http://ufcstats.com/fighter-details/da816417a579a0bd,"Jun 17, 1986",145 lbs.,"66""","5' 6""",Southpaw
Tom Tuggle,The Law,http://ufcstats.com/fighter-details/b9aa7d230865b5fe,--,250 lbs.,--,"6' 2""",Orthodox
Rodney Wallace,Shonuff the Master,http://ufcstats.com/fighter-details/b9415726dc3ec526,"Nov 21, 1981",205 lbs.,"72""","5' 9""",Switch
Jon Tuck,Super Saiyan,http://ufcstats.com/fighter-details/53ec9cb470e1a4ea,"Aug 28, 1984",155 lbs.,"73""","5' 11""",Orthodox
Chris Tuchscherer,The Crowbar,http://ufcstats.com/fighter-details/df05aa15b2d66f57,"Sep 08, 1975",258 lbs.,"76""","6' 2""",Orthodox
Rei Tsuruya,--,http://ufcstats.com/fighter-details/2f43a3e82661fa99,"Jun 22, 2002",125 lbs.,"68""","5' 6""",Orthodox
Reynaldo Trujillo,The Truth,http://ufcstats.com/fighter-details/e6b233a007cb06c4,"Jan 01, 1982",155 lbs.,--,"5' 9""",
Aaron Trujillo,--,http://ufcstats.com/fighter-details/cc18abc046b382c9,--,125 lbs.,--,"5' 5""",
Arman Tsarukyan,Ahalkalakets,http://ufcstats.com/fighter-details/eae48ff31db420c2,"Oct 11, 1996",155 lbs.,"72""","5' 7""",Orthodox
Jumabieke Tuerxun,The Wild Wolf,http://ufcstats.com/fighter-details/1ed32eaaba9ffe10,"Apr 17, 1986",135 lbs.,--,"5' 7""",Orthodox
Tor Troeng,The Hammer,http://ufcstats.com/fighter-details/8abf70f79e9e27c2,"Jan 25, 1983",185 lbs.,--,"6' 2""",Orthodox
Antonio Trocoli,Malvado,http://ufcstats.com/fighter-details/6d48a2df51749d91,"Dec 06, 1990",205 lbs.,"82""","6' 5""",Orthodox
Pete Rogers Jr.,The Heat,http://ufcstats.com/fighter-details/36f3d235493d35ad,--,145 lbs.,--,"6' 0""",
Brett Rogers,The Grim,http://ufcstats.com/fighter-details/9141bb39310773c7,"Feb 17, 1981",265 lbs.,"81""","6' 5""",Orthodox
Abel Trujillo,Killa,http://ufcstats.com/fighter-details/e14b5aa06eea9653,"Sep 18, 1983",155 lbs.,"70""","5' 8""",Orthodox
Brian Rogers,The Professional Predator,http://ufcstats.com/fighter-details/f304aff405c4a8fa,"Feb 15, 1984",185 lbs.,--,"5' 11""",
Nick Roehrick,--,http://ufcstats.com/fighter-details/7195e2a932686f82,"Jul 06, 1987",205 lbs.,--,"6' 2""",Orthodox
Pete Rodriguez,Dead Game,http://ufcstats.com/fighter-details/776d4262c4da38bf,"Nov 13, 1996",155 lbs.,"71""","5' 9""",Switch
Marcos Rogerio de Lima,Pezao,http://ufcstats.com/fighter-details/ab943cd2c3c17825,"Jun 25, 1985",253 lbs.,"75""","6' 1""",Orthodox
Christian Rodriguez,--,http://ufcstats.com/fighter-details/5ec591b78349ba7e,"Dec 17, 1997",135 lbs.,"71""","5' 7""",Orthodox
Drako Rodriguez,--,http://ufcstats.com/fighter-details/dc3b9cf7641b7ab6,"Jun 16, 1996",135 lbs.,"69""","5' 8""",Orthodox
Victor Rodriguez,Vicious,http://ufcstats.com/fighter-details/f6e5972c9d16c40e,"Sep 05, 1992",125 lbs.,"67""","5' 5""",Switch
Piera Rodriguez,La Fiera,http://ufcstats.com/fighter-details/e375cb5caf4717b6,"Nov 11, 1992",115 lbs.,"63""","5' 3""",Orthodox
Luis Rodriguez,Lazy Boy,http://ufcstats.com/fighter-details/f2900678e98f6d6a,"May 07, 1999",125 lbs.,"65""","5' 6""",Orthodox
Siala Siliga,Mighty Mo,http://ufcstats.com/fighter-details/3cf68c1d17f66af7,"Oct 08, 1970",290 lbs.,--,"6' 1""",Orthodox
Ray Rodriguez,The Judge,http://ufcstats.com/fighter-details/90e0985df05e51bc,"Dec 10, 1987",135 lbs.,"70""","5' 7""",Orthodox
Daniel Rodriguez,D-Rod,http://ufcstats.com/fighter-details/8a1f3b5c526cd6e6,"Dec 31, 1986",170 lbs.,"74""","6' 1""",Southpaw
Steven Siler,Super,http://ufcstats.com/fighter-details/d188a3b817860ec6,"Feb 15, 1987",145 lbs.,"70""","5' 11""",Orthodox
Xavier Siller,Young Guns,http://ufcstats.com/fighter-details/9a08c2753184ac6d,"Jun 06, 1994",125 lbs.,--,"5' 5""",
Kiril Sidelnikov,--,http://ufcstats.com/fighter-details/cf772fb504842dc3,"Aug 17, 1988",230 lbs.,--,"5' 11""",
Serhiy Sidey,--,http://ufcstats.com/fighter-details/1a2bf44edb8055b6,"Jul 04, 1996",135 lbs.,"72""","5' 11""",Switch
Sam Sicilia,--,http://ufcstats.com/fighter-details/b8aef0faf4ce9b31,"Feb 01, 1986",145 lbs.,"67""","5' 8""",Orthodox
Ivan Shtyrkov,Ural Hulk,http://ufcstats.com/fighter-details/1f4b1d7d12601c5f,"Jun 09, 1988",205 lbs.,"74""","6' 0""",Orthodox
Ronal Siahaan,Naga Sakti,http://ufcstats.com/fighter-details/762226efa2b01654,"May 05, 1996",125 lbs.,"71""","5' 7""",Southpaw
Landon Showalter,The Show,http://ufcstats.com/fighter-details/35cc17760b06f36d,"Jun 14, 1976",185 lbs.,--,"6' 0""",
Brandon Shuey,Big Dawg,http://ufcstats.com/fighter-details/585f9ffdb0cd0466,"Feb 01, 1976",155 lbs.,--,"5' 7""",Orthodox
Jack Shore,Tank,http://ufcstats.com/fighter-details/b8a85389d115e35a,"Feb 06, 1995",135 lbs.,"71""","5' 8""",Orthodox
Brogan Walker,The Bear,http://ufcstats.com/fighter-details/4333a8e70a672eb7,"Aug 02, 1988",125 lbs.,"67""","5' 4""",Switch
Liudvik Sholinian,Palmeyros,http://ufcstats.com/fighter-details/1a54231796e24a3f,"Jan 20, 1990",135 lbs.,"71""","5' 10""",Orthodox
Donny Walker,Eagle Eye,http://ufcstats.com/fighter-details/e6147d5ab3685899,"Jan 04, 1980",135 lbs.,--,"5' 9""",
Andre Walker,--,http://ufcstats.com/fighter-details/18944a1a6ac1becf,--,205 lbs.,--,"5' 11""",Southpaw
Chase Waldon,--,http://ufcstats.com/fighter-details/aeb6c57b9bd8bc3a,"Sep 19, 1986",185 lbs.,"75""","6' 1""",Orthodox
Johnny Walker,--,http://ufcstats.com/fighter-details/c21f26bbde777573,"Mar 30, 1992",205 lbs.,"82""","6' 6""",Orthodox
Herschel Walker,--,http://ufcstats.com/fighter-details/bd92e38aef641673,"Mar 03, 1962",215 lbs.,--,"6' 1""",Orthodox
Damien Trites,The Omen,http://ufcstats.com/fighter-details/cb1c09c8126dbee0,"Aug 23, 1979",165 lbs.,--,"5' 11""",
Neil Wain,Old School,http://ufcstats.com/fighter-details/6b7bc7eaf2465387,--,242 lbs.,--,"5' 10""",Orthodox
TJ Waldburger,--,http://ufcstats.com/fighter-details/8f2939f5fd9cca1e,"Apr 25, 1988",170 lbs.,"75""","5' 11""",Orthodox
Chris Wade,--,http://ufcstats.com/fighter-details/c8097968da5e5f13,"Sep 30, 1987",155 lbs.,"70""","5' 10""",Orthodox
Michael Trizano,The Lone Wolf,http://ufcstats.com/fighter-details/5bf31a46becc1204,"Dec 31, 1991",145 lbs.,"71""","5' 11""",Orthodox
Angelo Trevino,Baby Monsta,http://ufcstats.com/fighter-details/0cf9f5518d6063bb,"Jun 10, 1993",170 lbs.,--,"5' 11""",Switch
Francisco Trevino,Sitkayan,http://ufcstats.com/fighter-details/97a6bbe6e6566a94,"Dec 17, 1981",155 lbs.,"70""","5' 9""",Orthodox
Francisco Trinaldo,Massaranduba,http://ufcstats.com/fighter-details/a8283a4f415e1eb9,"Aug 24, 1978",170 lbs.,"70""","5' 9""",Southpaw
Bryan Travers,--,http://ufcstats.com/fighter-details/008cf84faae9c7a5,"Apr 11, 1983",155 lbs.,--,--,
Frank Trigg,Twinkle Toes,http://ufcstats.com/fighter-details/d2d37e8eeb3abc8d,"May 07, 1972",170 lbs.,"71""","5' 9""",Southpaw
Roberto Traven,Spider,http://ufcstats.com/fighter-details/20ec0061400178ca,"Sep 16, 1968",227 lbs.,--,"6' 3""",Orthodox
Slim Trabelsi,--,http://ufcstats.com/fighter-details/ff2ec83f44000f78,"May 09, 1993",235 lbs.,--,"6' 3""",
Alexander Trevino,--,http://ufcstats.com/fighter-details/73abb7a5c57fb443,--,170 lbs.,--,--,
Dequan Townsend,The Tarantula,http://ufcstats.com/fighter-details/3f7dab21b6c971bc,"May 11, 1986",205 lbs.,"79""","6' 3""",Orthodox
Salim Touahri,Grizzly,http://ufcstats.com/fighter-details/cbf1c7ba5408a66f,"Sep 28, 1989",170 lbs.,"72""","5' 10""",Orthodox
Minoru Toyonaga,--,http://ufcstats.com/fighter-details/04076783ca83d6ae,--,195 lbs.,--,"5' 11""",Southpaw
Marina Rodriguez,--,http://ufcstats.com/fighter-details/cd2c4d30c6e13b47,"Apr 29, 1987",115 lbs.,"65""","5' 6""",Orthodox
Manuel Rodriguez,Chalate,http://ufcstats.com/fighter-details/5a6e4d2f0c76a242,"Apr 25, 1985",170 lbs.,--,"5' 9""",Orthodox
Ricco Rodriguez,Suave,http://ufcstats.com/fighter-details/50cc91ce2982785d,"Aug 19, 1977",265 lbs.,--,"6' 4""",Orthodox
Yair Rodriguez,El Pantera,http://ufcstats.com/fighter-details/cbf5e6f231b55443,"Oct 06, 1992",145 lbs.,"71""","5' 11""",Orthodox
Mike Rodriguez,Slo Mike,http://ufcstats.com/fighter-details/18b602842a24f7c5,"Nov 28, 1988",205 lbs.,"82""","6' 4""",Southpaw
Paul Rodriguez,--,http://ufcstats.com/fighter-details/26eddcda9d6b2ffe,--,155 lbs.,--,"5' 7""",Orthodox
Kleydson Rodrigues,KR,http://ufcstats.com/fighter-details/102a8fdf8cbf7467,"Oct 22, 1995",135 lbs.,"67""","5' 5""",Orthodox
Kevin Roddy,K-Rod,http://ufcstats.com/fighter-details/1abf785143f8d5ec,--,145 lbs.,--,"5' 11""",
Keith Rockel,Rock,http://ufcstats.com/fighter-details/c75b99887c8c3f5a,--,185 lbs.,--,"6' 0""",Orthodox
Gregory Rodrigues,Robocop,http://ufcstats.com/fighter-details/d1c65d2cf2925ddd,"Feb 17, 1992",185 lbs.,"75""","6' 3""",Orthodox
Pedro Rocha,--,http://ufcstats.com/fighter-details/5921fd3f889afa3b,--,--,--,--,
Lucas Rocha,Fenomeno,http://ufcstats.com/fighter-details/e0d3d9b564f95635,"Aug 12, 2000",125 lbs.,--,--,
Luke Rockhold,--,http://ufcstats.com/fighter-details/00e11b5c8b7bfeeb,"Oct 17, 1984",185 lbs.,"77""","6' 3""",Southpaw
Alexander Shlemenko,Storm,http://ufcstats.com/fighter-details/ed3ea649b34ddb6c,"May 20, 1984",185 lbs.,--,"5' 11""",
Josh Shockman,The War Hammer,http://ufcstats.com/fighter-details/821cd80aab70d5f9,"Dec 29, 1980",235 lbs.,--,"6' 4""",Southpaw
Wes Shivers,--,http://ufcstats.com/fighter-details/ad863b0d57952c57,--,--,--,"6' 8""",
Yuya Shirai,--,http://ufcstats.com/fighter-details/a79bfbc01b2264d6,"Apr 02, 1980",168 lbs.,--,"5' 8""",Orthodox
Akira Shoji,--,http://ufcstats.com/fighter-details/b0c95dc8e858452c,"Jan 31, 1974",195 lbs.,--,"5' 8""",Orthodox
Josh Shockley,--,http://ufcstats.com/fighter-details/1d36f1ac66cf689d,"Nov 15, 1989",155 lbs.,--,"6' 1""",Orthodox
Raja Shippen,--,http://ufcstats.com/fighter-details/d9e1942637bd57a4,"Oct 07, 1986",145 lbs.,--,"5' 6""",
Henrique Shiguemoto,--,http://ufcstats.com/fighter-details/5d1700cfbaafbe06,"Jun 22, 1989",185 lbs.,"72""","5' 11""",Orthodox
Wade Shipp,The Nightmare,http://ufcstats.com/fighter-details/a9a314cc77d90b6e,"Feb 09, 1975",245 lbs.,--,"6' 3""",Orthodox
Shunichi Shimizu,--,http://ufcstats.com/fighter-details/10657c60ce349e0f,"Jan 31, 1985",135 lbs.,--,"5' 5""",Orthodox
Katsuyori Shibata,--,http://ufcstats.com/fighter-details/d4da8995fc91e7ef,"Nov 17, 1979",168 lbs.,--,"6' 0""",Orthodox
Manuel Torres,El Loco,http://ufcstats.com/fighter-details/2e7878927067fdca,"Mar 25, 1995",155 lbs.,"73""","5' 10""",
Antonina Shevchenko,La Pantera,http://ufcstats.com/fighter-details/d7338bcb141abd2c,"Nov 20, 1984",125 lbs.,"67""","5' 8""",Southpaw
Abram Torres,--,http://ufcstats.com/fighter-details/e175a261a280f7cb,"Oct 29, 1982",170 lbs.,--,"5' 10""",
Jake Shields,--,http://ufcstats.com/fighter-details/fe435e440b5de0ff,"Jan 09, 1979",170 lbs.,"72""","6' 0""",Orthodox
Jose Torres,Shorty,http://ufcstats.com/fighter-details/d2036f31c035e0d1,"Aug 02, 1992",125 lbs.,"65""","5' 4""",Orthodox
Desmond Torres,--,http://ufcstats.com/fighter-details/971aebf56267de20,"Jan 06, 1997",135 lbs.,"69""","5' 6""",Orthodox
Tecia Torres,The Tiny Tornado,http://ufcstats.com/fighter-details/31ef8b67e13495b3,"Aug 16, 1989",115 lbs.,"60""","5' 1""",Orthodox
Alex Torres,Rolo,http://ufcstats.com/fighter-details/e4e0f310b3cf23a8,"May 29, 1988",145 lbs.,--,"5' 10""",Orthodox
Ronys Torres,--,http://ufcstats.com/fighter-details/cce79e827569f26e,"Aug 13, 1975",155 lbs.,--,"5' 7""",Orthodox
Haven Torres,--,http://ufcstats.com/fighter-details/1ff10dee2f7ae60c,--,125 lbs.,--,--,
Ilia Topuria,El Matador,http://ufcstats.com/fighter-details/54f64b5e283b0ce7,"Jan 21, 1997",145 lbs.,"69""","5' 7""",Orthodox
Carl Toomey,--,http://ufcstats.com/fighter-details/5ee87e0432205755,--,--,--,--,
Masanori Tonooka,--,http://ufcstats.com/fighter-details/9de7c97e1c0d7927,--,185 lbs.,--,"5' 8""",Orthodox
Anthony Torres,The Crush,http://ufcstats.com/fighter-details/918d9d89d4d52acc,"Jul 31, 1978",170 lbs.,--,"5' 8""",Orthodox
James Toney,Lights Out,http://ufcstats.com/fighter-details/d10b35152277cf98,"Aug 24, 1968",220 lbs.,--,"5' 9""",Orthodox
Vagner Rocha,Ceara,http://ufcstats.com/fighter-details/d403b1a6f278c95e,"Jun 06, 1982",155 lbs.,"73""","5' 10""",Orthodox
Damonte Robinson,--,http://ufcstats.com/fighter-details/2782235b078b72a7,"Jun 10, 1995",155 lbs.,"77""","6' 0""",
Alvin Robinson,--,http://ufcstats.com/fighter-details/cbe79765d44bd172,"Jul 16, 1982",155 lbs.,"68""","5' 9""",Southpaw
Miguel Torres,--,http://ufcstats.com/fighter-details/33b2f68ef95252e0,"Jan 18, 1981",135 lbs.,"76""","5' 9""",Orthodox
Carlos Eduardo Rocha,Ta Danado,http://ufcstats.com/fighter-details/4f736494fc733095,"Jul 12, 1981",170 lbs.,"73""","5' 10""",Orthodox
Mark Robinson,White Rhino,http://ufcstats.com/fighter-details/4604ab1de9058474,--,265 lbs.,--,"6' 0""",Orthodox
Chad Robichaux,Robo,http://ufcstats.com/fighter-details/b2aa1e07b5b3306e,"Aug 18, 1975",135 lbs.,--,"5' 4""",
Colin Robinson,Big C,http://ufcstats.com/fighter-details/1a1a4d7a29041d77,"Nov 27, 1968",243 lbs.,--,"6' 4""",Orthodox
Roosevelt Roberts,The Predator,http://ufcstats.com/fighter-details/37c5366d18ed6c05,"Feb 11, 1994",155 lbs.,"73""","6' 2""",Orthodox
Kenny Robertson,--,http://ufcstats.com/fighter-details/6e0273f9478be71e,"Feb 14, 1984",170 lbs.,"74""","5' 10""",Orthodox
Gillian Robertson,The Savage,http://ufcstats.com/fighter-details/38c7f72747f4f712,"May 17, 1995",115 lbs.,"63""","5' 5""",Orthodox
Danny Roberts,Hot Chocolate,http://ufcstats.com/fighter-details/a6cba6bb66c1a8c9,"Jul 14, 1987",170 lbs.,"74""","6' 1""",Southpaw
Buddy Roberts,--,http://ufcstats.com/fighter-details/b2a2da86546ddb19,"Oct 17, 1982",185 lbs.,--,"6' 2""",Orthodox
Daniel Roberts,Ninja,http://ufcstats.com/fighter-details/22edaf53ad59a967,"Aug 05, 1980",170 lbs.,"74""","5' 10""",Southpaw
Chase Sherman,The Vanilla Gorilla,http://ufcstats.com/fighter-details/01b352b6a9074d5c,"Nov 16, 1989",250 lbs.,"78""","6' 4""",Orthodox
Sean Sherk,The Muscle Shark,http://ufcstats.com/fighter-details/029880cdbf5ca089,"Aug 05, 1973",155 lbs.,"67""","5' 6""",Orthodox
Valentina Shevchenko,Bullet,http://ufcstats.com/fighter-details/132deb59abae64b1,"Mar 07, 1988",125 lbs.,"66""","5' 5""",Southpaw
Jason Sharp,--,http://ufcstats.com/fighter-details/285e32e41f61a5b1,--,205 lbs.,--,--,
Shang Zhifa,Northeast Flying Tiger,http://ufcstats.com/fighter-details/5a7350645bc9bd6e,"Mar 15, 1986",125 lbs.,"63""","5' 7""",Orthodox
Eric Shelton,Showtime,http://ufcstats.com/fighter-details/a0c64f272b65d441,"Feb 02, 1991",125 lbs.,"68""","5' 6""",Orthodox
Kamal Shalorus,Prince of Persia,http://ufcstats.com/fighter-details/ece280745f8727b8,"Aug 27, 1972",155 lbs.,"68""","5' 8""",Orthodox
Liliya Shakirova,--,http://ufcstats.com/fighter-details/f300763147320d12,"Oct 24, 1991",125 lbs.,"65""","5' 4""",Orthodox
Frank Shamrock,--,http://ufcstats.com/fighter-details/fcaae0385b514f11,"Dec 08, 1972",185 lbs.,--,"5' 10""",Orthodox
Ken Shamrock,The World's Most Dangerous Man,http://ufcstats.com/fighter-details/63b65af1c5cb02cb,"Feb 11, 1964",205 lbs.,"72""","6' 1""",Orthodox
Tyler Toner,--,http://ufcstats.com/fighter-details/8e893f269d5696b2,"Mar 31, 1983",145 lbs.,"70""","5' 8""",Orthodox
Don Shainis,Shameless,http://ufcstats.com/fighter-details/da4628f173337902,"Sep 16, 1990",145 lbs.,"67""","5' 6""",Orthodox
Kazuki Tokudome,--,http://ufcstats.com/fighter-details/c4af2feb4b58bc3b,"Mar 04, 1987",155 lbs.,"73""","5' 11""",Southpaw
Anatoly Tokov,--,http://ufcstats.com/fighter-details/679ae8c4fd022c6b,"Feb 17, 1990",185 lbs.,--,"5' 10""",
Tuco Tokkos,--,http://ufcstats.com/fighter-details/3e8118c1ab52f211,"Jun 30, 1990",205 lbs.,"75""","6' 4""",Orthodox
Andrew Todhunter,The Sniper,http://ufcstats.com/fighter-details/274ca7b799b402cc,"Nov 30, 1987",185 lbs.,--,"6' 0""",Switch
Hideo Tokoro,--,http://ufcstats.com/fighter-details/2d5fbe2103f97053,"Aug 22, 1977",135 lbs.,--,"5' 7""",Orthodox
Dusko Todorovic,Thunder,http://ufcstats.com/fighter-details/866fd7b1a6c90e7f,"May 19, 1994",185 lbs.,"74""","6' 1""",Orthodox
Denis Tiuliulin,--,http://ufcstats.com/fighter-details/0112352cb32f5026,"May 17, 1988",185 lbs.,"77""","6' 1""",Orthodox
Ryan Tobar,--,http://ufcstats.com/fighter-details/57481f1f10530c61,--,155 lbs.,--,--,
Brett Tillis,--,http://ufcstats.com/fighter-details/7b461ccae8270207,--,145 lbs.,--,--,
Nolan Ticman,--,http://ufcstats.com/fighter-details/9eb069062a0cfc13,"May 17, 1988",125 lbs.,--,"5' 6""",Orthodox
Darren Till,The Gorilla,http://ufcstats.com/fighter-details/9ce6d5a03af801b7,"Dec 24, 1992",185 lbs.,"74""","6' 0""",Southpaw
Chris Tickle,BadBoy,http://ufcstats.com/fighter-details/1d1b85389a05df69,"Feb 01, 1982",155 lbs.,--,"5' 9""",
Taylor Roberts,--,http://ufcstats.com/fighter-details/c5ec23983dc2d8f4,--,170 lbs.,--,"5' 11""",
Tyrone Roberts,Native Warrior,http://ufcstats.com/fighter-details/d1e6a6536ee62517,--,185 lbs.,--,"5' 9""",Orthodox
Ryan Roberts,--,http://ufcstats.com/fighter-details/35dc6220b113b7ec,"Jul 16, 1978",155 lbs.,--,"5' 6""",Orthodox
Joey Roberts,--,http://ufcstats.com/fighter-details/c058823a2595ab09,--,200 lbs.,--,"6' 2""",
David Roberts,--,http://ufcstats.com/fighter-details/775bad6d700d2302,"Nov 15, 1975",170 lbs.,--,"6' 1""",Orthodox
Andre Roberts,The Chief,http://ufcstats.com/fighter-details/a54a35a670d8e852,"Feb 24, 1965",345 lbs.,--,"6' 2""",Orthodox
Theo Rlayang,Jungle King,http://ufcstats.com/fighter-details/8aabef76351401d0,"Aug 10, 1994",145 lbs.,"65""","5' 7""",Orthodox
Kali Robbins,Pop Tart,http://ufcstats.com/fighter-details/610caee730f9b89e,"Jul 05, 1984",115 lbs.,"63""","5' 3""",Orthodox
Justin Robbins,--,http://ufcstats.com/fighter-details/3b2485c8d5c8b580,"Jul 29, 1980",135 lbs.,--,"5' 5""",
Karl Roberson,Baby K,http://ufcstats.com/fighter-details/37d5b176d438d2a5,"Oct 04, 1990",205 lbs.,"74""","6' 1""",Southpaw
Pedro Rizzo,The Rock,http://ufcstats.com/fighter-details/b44f39a5c6596953,"May 03, 1974",241 lbs.,--,"6' 1""",Orthodox
Nicdali Rivera-Calanoc,The Night Queen,http://ufcstats.com/fighter-details/60917f79b7271d83,"Jun 12, 1985",105 lbs.,--,"5' 3""",
Edmen Shahbazyan,The Golden Boy,http://ufcstats.com/fighter-details/4144798612ef96e5,"Nov 20, 1997",185 lbs.,"75""","6' 2""",Orthodox
Leon Shahbazyan,--,http://ufcstats.com/fighter-details/9eed2bcc9e0b92af,"Nov 18, 1995",170 lbs.,"74""","6' 4""",Orthodox
Scott Shaffer,--,http://ufcstats.com/fighter-details/5c38639f860a5542,--,145 lbs.,--,"5' 7""",Orthodox
Carl Seumanutafa,--,http://ufcstats.com/fighter-details/dadaeb402526dca5,--,255 lbs.,--,"6' 1""",Orthodox
Dan Severn,The Beast,http://ufcstats.com/fighter-details/c670aa48827d6be6,"Jun 08, 1958",250 lbs.,--,"6' 2""",Southpaw
Rosi Sexton,The Surgeon,http://ufcstats.com/fighter-details/5dfe71ade71f3a4b,"Jul 16, 1977",135 lbs.,--,"5' 3""",Orthodox
Adrian Serrano,--,http://ufcstats.com/fighter-details/e7ec11096eac0282,"Dec 23, 1963",170 lbs.,--,"5' 8""",
Fredy Serrano,El Profe,http://ufcstats.com/fighter-details/0ccab7c889ede9ea,"Sep 22, 1979",125 lbs.,"65""","5' 3""",Orthodox
Nick Serra,The Mad Monkey,http://ufcstats.com/fighter-details/1975c2272ba40e71,"Mar 27, 1978",170 lbs.,--,"5' 9""",Orthodox
Stephen Thompson,Wonderboy,http://ufcstats.com/fighter-details/4a28cb716c19157a,"Feb 11, 1983",170 lbs.,"75""","6' 0""",Orthodox
Matt Serra,The Terra,http://ufcstats.com/fighter-details/86dfed7cc24a9fa7,"Jun 02, 1974",170 lbs.,"68""","5' 6""",Orthodox
